subj_idx,valence,Match,shape,rt
v010017,ordinary,match,circular,827.285
v010017,ordinary,match,circular,599.845
v010017,bad,mismatch,triangle,759.895
v010017,ordinary,mismatch,circular,847.495
v010017,bad,match,triangle,585.5749999
v010017,good,mismatch,square,735.6400001
v010017,bad,match,triangle,821.44
v010017,good,match,square,832.3100001
v010017,ordinary,mismatch,circular,842.7650001
v010017,good,match,square,621.3499999
v010017,ordinary,match,circular,625.095
v010017,bad,mismatch,triangle,618.1800001
v010017,good,mismatch,square,703.245
v010017,ordinary,match,circular,922.01
v010017,ordinary,match,circular,660.22
v010017,good,match,square,588.17
v010017,good,match,square,484.915
v010017,bad,mismatch,triangle,830.8
v010017,bad,match,triangle,546.03
v010017,ordinary,mismatch,circular,864.555
v010017,good,mismatch,square,826.1900001
v010017,ordinary,mismatch,circular,819.665
v010017,bad,match,triangle,621.6
v010017,bad,mismatch,triangle,627.23
v010017,good,mismatch,square,819.225
v010017,ordinary,match,circular,844.085
v010017,ordinary,mismatch,circular,753.39
v010017,good,match,square,611.61
v010017,good,mismatch,square,764.065
v010017,ordinary,match,circular,826.0550001
v010017,bad,mismatch,triangle,813.07
v010017,bad,match,triangle,573.705
v010017,good,match,square,703.475
v010017,bad,mismatch,triangle,905.2200001
v010017,ordinary,mismatch,circular,814.17
v010017,good,mismatch,square,961.8350001
v010017,ordinary,mismatch,circular,675.285
v010017,ordinary,match,circular,818.66
v010017,ordinary,match,circular,571.8650001
v010017,bad,match,triangle,681.54
v010017,bad,match,triangle,439.485
v010017,good,match,square,719.535
v010017,bad,mismatch,triangle,782.425
v010017,ordinary,mismatch,circular,720.395
v010017,good,match,square,551.9
v010017,bad,match,triangle,600.16
v010017,bad,mismatch,triangle,851.73
v010017,good,mismatch,square,760.64
v010017,ordinary,match,circular,560.075
v010017,bad,match,triangle,537.005
v010017,bad,mismatch,triangle,593.74
v010017,good,match,square,565.22
v010017,good,mismatch,square,799.3
v010017,ordinary,match,circular,669.1950001
v010017,good,mismatch,square,828.005
v010017,bad,match,triangle,537.11
v010017,good,match,square,793.16
v010017,good,match,square,685.695
v010017,good,mismatch,square,696.4649999
v010017,bad,mismatch,triangle,843.23
v010017,bad,mismatch,triangle,742.495
v010017,ordinary,mismatch,circular,919.595
v010017,ordinary,mismatch,circular,721.895
v010017,ordinary,match,circular,590.035
v010017,ordinary,match,circular,483.01
v010017,ordinary,match,circular,450.005
v010017,bad,mismatch,triangle,840.82
v010017,bad,match,triangle,826.815
v010017,good,match,square,595.9549999
v010017,bad,mismatch,triangle,788.8450001
v010017,ordinary,mismatch,circular,824.4950001
v010017,ordinary,mismatch,circular,855.02
v010017,good,match,square,865.79
v010017,bad,match,triangle,725.59
v010019,bad,mismatch,triangle,761
v010019,good,mismatch,circular,836
v010019,ordinary,match,square,943
v010019,good,match,circular,738
v010019,good,match,circular,754
v010019,ordinary,mismatch,square,787
v010019,good,match,circular,762
v010019,bad,match,triangle,876
v010019,good,match,circular,671
v010019,bad,mismatch,triangle,686
v010019,good,mismatch,circular,878
v010019,bad,mismatch,triangle,752
v010019,good,match,circular,852
v010019,bad,mismatch,triangle,748
v010019,ordinary,mismatch,square,914
v010019,good,mismatch,circular,903
v010019,bad,match,triangle,972
v010019,good,mismatch,circular,813
v010019,bad,mismatch,triangle,989
v010019,ordinary,mismatch,square,805
v010019,good,match,circular,743
v010019,ordinary,mismatch,square,623
v010019,good,match,circular,720
v010019,bad,mismatch,triangle,655
v010019,bad,mismatch,triangle,854
v010019,bad,match,triangle,997
v010019,good,match,circular,543
v010019,ordinary,mismatch,square,720
v010019,good,mismatch,circular,763
v010019,bad,mismatch,triangle,716
v010019,good,match,circular,581
v010019,ordinary,mismatch,square,682
v010019,good,mismatch,circular,695
v010019,ordinary,mismatch,square,758
v010019,good,mismatch,circular,592
v010019,bad,mismatch,triangle,916
v010019,good,mismatch,circular,958
v010019,good,mismatch,circular,648
v010019,good,match,circular,559
v010019,bad,mismatch,triangle,719
v010019,ordinary,mismatch,square,655
v010019,ordinary,match,square,778
v010019,good,match,circular,565
v010019,ordinary,mismatch,square,731
v010019,good,mismatch,circular,606
v010019,good,mismatch,circular,706
v010019,ordinary,mismatch,square,816
v010019,bad,match,triangle,786
v010019,good,match,circular,580
v010019,bad,mismatch,triangle,654
v010019,bad,mismatch,triangle,727
v010019,ordinary,match,square,878
v010019,bad,match,triangle,908
v010019,good,match,circular,598
v010019,bad,mismatch,triangle,637
v010019,bad,mismatch,triangle,849
v010019,good,mismatch,circular,744
v010019,good,match,circular,635
v010019,ordinary,match,square,991
v010019,good,match,circular,584
v010019,ordinary,mismatch,square,871
v010019,good,mismatch,circular,767
v010019,good,mismatch,circular,723
v010019,good,match,circular,640
v010019,bad,match,triangle,892
v010019,good,match,circular,774
v010019,bad,mismatch,triangle,825
v010019,bad,mismatch,triangle,623
v010019,good,mismatch,circular,605
v010019,ordinary,mismatch,square,874
v010019,bad,match,triangle,877
v010019,good,mismatch,circular,749
v010019,good,match,circular,562
v010019,bad,mismatch,triangle,650
v010019,bad,match,triangle,881
v010019,ordinary,match,square,956
v010019,good,match,circular,673
v010019,ordinary,mismatch,square,660
v010019,good,mismatch,circular,996
v010019,bad,mismatch,triangle,976
v010019,bad,mismatch,triangle,827
v010019,bad,match,triangle,923
v010019,good,match,circular,538
v010019,good,mismatch,circular,775
v010019,good,mismatch,circular,714
v010019,bad,mismatch,triangle,632
v010019,ordinary,match,square,648
v010019,ordinary,mismatch,square,745
v010019,good,match,circular,624
v010019,ordinary,mismatch,square,594
v010019,good,mismatch,circular,693
v010019,good,match,circular,591
v010019,ordinary,mismatch,square,630
v010019,bad,mismatch,triangle,651
v010019,bad,mismatch,triangle,569
v010019,good,match,circular,598
v010019,ordinary,mismatch,square,665
v010019,bad,match,triangle,940
v010019,good,mismatch,circular,791
v010019,ordinary,mismatch,square,685
v010019,ordinary,mismatch,square,438
v010019,bad,mismatch,triangle,550
v010019,good,match,circular,583
v010019,good,mismatch,circular,620
v010019,good,mismatch,circular,851
v010019,ordinary,match,square,793
v010019,bad,match,triangle,813
v010019,bad,mismatch,triangle,763
v010019,good,match,circular,543
v010019,ordinary,match,square,762
v010019,good,mismatch,circular,672
v010019,bad,match,triangle,718
v010019,ordinary,mismatch,square,981
v010019,good,match,circular,642
v010019,ordinary,mismatch,square,839
v010019,ordinary,match,square,846
v010019,good,match,circular,633
v010019,bad,mismatch,triangle,787
v010019,good,mismatch,circular,779
v010019,good,match,circular,698
v010019,good,mismatch,circular,572
v010019,ordinary,match,square,738
v010019,ordinary,mismatch,square,731
v010019,ordinary,mismatch,square,722
v010019,ordinary,match,square,774
v010019,good,match,circular,683
v010019,bad,mismatch,triangle,673
v010019,ordinary,mismatch,square,826
v010019,good,match,circular,873
v010019,good,match,circular,723
v010019,good,mismatch,circular,973
v010019,ordinary,mismatch,square,753
v010019,bad,mismatch,triangle,824
v010019,ordinary,match,square,908
v010019,ordinary,mismatch,square,700
v010019,good,match,circular,590
v010019,good,match,circular,586
v010019,bad,mismatch,triangle,735
v010019,bad,mismatch,triangle,874
v010019,good,mismatch,circular,727
v010019,good,mismatch,circular,948
v010019,bad,match,triangle,880
v010019,good,mismatch,circular,627
v010019,good,match,circular,577
v010019,ordinary,mismatch,square,776
v010019,bad,mismatch,triangle,832
v010019,good,match,circular,587
v010019,ordinary,mismatch,square,574
v010019,ordinary,match,square,796
v010019,good,mismatch,circular,660
v010019,good,match,circular,567
v010019,bad,mismatch,triangle,724
v010019,bad,mismatch,triangle,830
v010019,good,mismatch,circular,809
v010019,ordinary,match,square,705
v010019,good,match,circular,588
v010019,ordinary,mismatch,square,798
v010019,ordinary,mismatch,square,718
v010019,ordinary,mismatch,square,762
v010019,bad,match,triangle,829
v010019,good,match,circular,703
v010019,good,match,circular,475
v010019,ordinary,mismatch,square,774
v010019,bad,mismatch,triangle,943
v010019,good,mismatch,circular,808
v010019,bad,mismatch,triangle,652
v010019,ordinary,mismatch,square,728
v010019,bad,mismatch,triangle,685
v010019,bad,mismatch,triangle,932
v010019,good,match,circular,562
v010019,good,mismatch,circular,590
v010019,good,mismatch,circular,691
v010019,good,match,circular,628
v010019,ordinary,mismatch,square,520
v010019,ordinary,match,square,765
v010019,ordinary,mismatch,square,543
v010019,bad,match,triangle,814
v010019,ordinary,mismatch,square,664
v010019,good,mismatch,circular,716
v010019,bad,match,triangle,774
v010019,ordinary,match,square,845
v010019,bad,mismatch,triangle,547
v010019,good,match,circular,545
v010019,good,match,circular,442
v010019,bad,mismatch,triangle,649
v010019,ordinary,match,square,882
v010019,good,mismatch,circular,651
v010019,good,mismatch,circular,883
v010019,bad,match,triangle,750
v010019,ordinary,mismatch,square,661
v010019,ordinary,match,square,675
v010019,ordinary,mismatch,square,793
v010019,good,mismatch,circular,818
v010019,ordinary,match,square,823
v010019,bad,mismatch,triangle,652
v010019,good,match,circular,631
v010019,good,match,circular,550
v010019,good,mismatch,circular,631
v010019,bad,mismatch,triangle,559
v010019,good,mismatch,circular,676
v010019,ordinary,match,square,805
v010019,good,match,circular,480
v010019,ordinary,match,square,740
v010019,good,match,circular,530
v010019,ordinary,mismatch,square,656
v010019,bad,match,triangle,786
v010019,bad,mismatch,triangle,982
v010019,ordinary,mismatch,square,596
v010019,good,match,circular,563
v010019,ordinary,mismatch,square,558
v010019,good,mismatch,circular,600
v010019,good,match,circular,506
v010019,good,mismatch,circular,543
v010019,good,mismatch,circular,535
v010019,good,match,circular,515
v010019,ordinary,mismatch,square,540
v010019,bad,mismatch,triangle,619
v010019,ordinary,mismatch,square,565
v010019,good,match,circular,558
v010019,bad,mismatch,triangle,534
v010019,ordinary,match,square,779
v010019,good,mismatch,circular,707
v010019,bad,mismatch,triangle,776
v010019,ordinary,mismatch,square,712
v010019,good,match,circular,512
v010019,good,match,circular,475
v010019,good,mismatch,circular,715
v010019,good,mismatch,circular,705
v010019,ordinary,mismatch,square,802
v010019,bad,match,triangle,902
v010019,ordinary,match,square,710
v010019,good,mismatch,circular,770
v010019,ordinary,mismatch,square,988
v010019,ordinary,match,square,901
v010019,good,match,circular,551
v010019,good,mismatch,circular,672
v010019,ordinary,match,square,927
v010019,good,match,circular,649
v010019,bad,mismatch,triangle,928
v010019,ordinary,mismatch,square,961
v010019,bad,match,triangle,877
v010019,good,match,circular,557
v010019,bad,mismatch,triangle,568
v010019,ordinary,match,square,841
v010019,ordinary,match,square,597
v010019,good,mismatch,circular,951
v010019,bad,mismatch,triangle,842
v010019,good,match,circular,566
v010019,good,match,circular,518
v010019,bad,mismatch,triangle,738
v010019,good,mismatch,circular,832
v010019,ordinary,mismatch,square,612
v010019,good,match,circular,610
v010019,bad,mismatch,triangle,686
v010019,ordinary,mismatch,square,731
v010019,ordinary,mismatch,square,733
v010019,ordinary,match,square,742
v010019,good,match,circular,592
v010019,ordinary,mismatch,square,668
v010019,good,mismatch,circular,904
v010019,good,mismatch,circular,684
v010019,bad,match,triangle,737
v010019,bad,mismatch,triangle,679
v010019,bad,mismatch,triangle,777
v010019,ordinary,match,square,786
v010019,good,match,circular,508
v010019,good,mismatch,circular,681
v010019,good,mismatch,circular,809
v010019,ordinary,mismatch,square,833
v010019,bad,match,triangle,962
v010019,ordinary,match,square,744
v010019,bad,mismatch,triangle,707
v010019,ordinary,match,square,874
v010019,good,match,circular,576
v010019,ordinary,mismatch,square,930
v010019,good,match,circular,608
v010019,ordinary,mismatch,square,801
v010019,bad,match,triangle,954
v010019,ordinary,mismatch,square,748
v010019,ordinary,match,square,810
v010019,bad,mismatch,triangle,795
v010019,good,mismatch,circular,805
v010019,ordinary,match,square,750
v010019,good,match,circular,757
v010019,bad,mismatch,triangle,919
v010019,bad,match,triangle,726
v010019,good,match,circular,566
v010019,good,match,circular,618
v010019,ordinary,match,square,757
v010019,good,match,circular,542
v010019,good,mismatch,circular,831
v010019,ordinary,mismatch,square,778
v010019,ordinary,mismatch,square,620
v010019,bad,match,triangle,807
v010019,bad,mismatch,triangle,884
v010019,bad,mismatch,triangle,767
v010019,good,mismatch,circular,558
v010019,ordinary,match,square,918
v010019,ordinary,match,square,989
v010019,ordinary,mismatch,square,738
v010019,bad,match,triangle,811
v010019,good,match,circular,595
v010019,bad,mismatch,triangle,617
v010019,good,mismatch,circular,900
v010019,good,match,circular,565
v010019,good,mismatch,circular,623
v010019,ordinary,mismatch,square,768
v010019,bad,match,triangle,758
v010019,good,mismatch,circular,724
v010019,good,match,circular,609
v010019,ordinary,match,square,855
v010019,bad,mismatch,triangle,559
v010019,good,mismatch,circular,691
v010019,bad,mismatch,triangle,926
v010019,bad,match,triangle,934
v010019,good,match,circular,492
v010019,ordinary,mismatch,square,582
v010021,ordinary,match,square,976.545000012266
v010021,bad,mismatch,triangle,776.190000004135
v010021,good,mismatch,circular,925.619999994524
v010021,good,match,circular,744.415000022855
v010021,bad,match,triangle,975.455000007059
v010021,ordinary,mismatch,square,711.965000024065
v010021,good,mismatch,circular,792.035000020405
v010021,ordinary,match,square,697.12499997695
v010021,good,match,circular,601.869999984046
v010021,good,mismatch,circular,846.939999988535
v010021,ordinary,match,square,809.189999999944
v010021,bad,mismatch,triangle,745.115000026999
v010021,bad,match,triangle,674.200000008568
v010021,ordinary,mismatch,square,889.114999998128
v010021,good,match,circular,529.370000003837
v010021,good,match,circular,415.605000016512
v010021,good,match,circular,534.585000015795
v010021,ordinary,mismatch,square,598.295000003418
v010021,bad,match,triangle,656.495000002906
v010021,bad,match,triangle,521.120000019437
v010021,ordinary,match,square,720.785000012256
v010021,ordinary,mismatch,square,904.370000003837
v010021,bad,match,triangle,688.200000004144
v010021,ordinary,match,square,863.86000001221
v010021,bad,mismatch,triangle,886.91000000108
v010021,good,mismatch,circular,752.800000016578
v010021,ordinary,mismatch,square,800.510000000941
v010021,bad,mismatch,triangle,935.694999992847
v010021,good,match,circular,912.624999997206
v010021,ordinary,match,square,983.290000003763
v010021,bad,match,triangle,615.554999996675
v010021,ordinary,match,square,944.749999995111
v010021,ordinary,mismatch,square,802.109999989625
v010021,good,match,circular,781.695000012405
v010021,good,mismatch,circular,967.40999998292
v010021,bad,match,triangle,655.115000001388
v010021,bad,mismatch,triangle,791.700000001583
v010021,ordinary,mismatch,square,936.090000002878
v010021,ordinary,match,square,899.350000021514
v010021,good,match,circular,623.395000002347
v010021,good,mismatch,circular,718.345000001136
v010021,bad,mismatch,triangle,833.290000009583
v010021,bad,mismatch,triangle,758.540000009816
v010021,bad,match,triangle,886.400000017602
v010021,bad,match,triangle,887.35999999335
v010021,ordinary,match,square,695.180000009714
v010021,ordinary,mismatch,square,962.89500000421
v010021,good,match,circular,592.789999995148
v010021,good,mismatch,circular,591.489999991609
v010021,ordinary,match,square,663.780000002589
v010021,ordinary,mismatch,square,749.905000004219
v010021,good,match,circular,607.465000008233
v010021,good,match,circular,337.765000003856
v010021,bad,mismatch,triangle,480.469999980414
v010021,bad,match,triangle,599.359999992885
v010021,bad,match,triangle,472.199999989243
v010021,bad,mismatch,triangle,951.395000010962
v010021,good,mismatch,circular,855.355000006966
v010021,good,match,circular,560.750000004191
v010021,ordinary,match,square,952.229999995325
v010021,ordinary,match,square,545.48000000068
v010021,good,mismatch,circular,703.910000011092
v010021,ordinary,match,square,847.470000007888
v010021,good,mismatch,circular,832.155000010971
v010021,ordinary,mismatch,square,880.925000004936
v010021,good,match,circular,585.77500001411
v010021,ordinary,mismatch,square,726.144999993267
v010021,bad,match,triangle,783.850000007078
v010021,ordinary,match,square,784.324999985984
v010021,bad,mismatch,triangle,720.209999999497
v010021,bad,match,triangle,799.845000001369
v010021,good,match,circular,761.380000010831
v010021,good,match,circular,487.974999996368
v010021,ordinary,match,square,409.229999990202
v010021,bad,mismatch,triangle,775.870000012219
v010021,bad,mismatch,triangle,658.86500000488
v010021,bad,match,triangle,767.560000007506
v010021,good,match,circular,663.549999997485
v010021,ordinary,mismatch,square,789.289999986067
v010021,ordinary,mismatch,square,990.644999983488
v010021,bad,match,triangle,873.369999986608
v010021,ordinary,match,square,689.230000018142
v010021,bad,mismatch,triangle,840.935000014724
v010021,good,match,circular,509.764999995241
v010021,ordinary,match,square,782.325000007404
v010021,bad,mismatch,triangle,502.375000010943
v010021,ordinary,mismatch,square,863.459999993211
v010021,ordinary,mismatch,square,775.889999989886
v010021,ordinary,match,square,749.535000009928
v010021,bad,match,triangle,633.239999995567
v010021,bad,match,triangle,807.730000000447
v010021,good,match,circular,609.969999990426
v010021,bad,mismatch,triangle,919.770000007702
v010021,bad,match,triangle,735.654999996768
v010021,good,match,circular,590.800000005402
v010021,good,match,circular,520.209999987856
v010021,good,mismatch,circular,806.859999982407
v010021,ordinary,match,square,596.469999989495
v010021,ordinary,mismatch,square,711.844999983441
v010021,ordinary,match,square,681.509999994887
v010021,good,mismatch,circular,768.749999988358
v010021,ordinary,mismatch,square,879.695000010543
v010021,good,mismatch,circular,816.770000004908
v010021,good,match,circular,455.630000011297
v010021,good,match,circular,377.135000017006
v010021,ordinary,match,square,936.244999989867
v010021,bad,mismatch,triangle,814.549999980954
v010021,ordinary,match,square,433.209999988321
v010021,good,match,circular,552.904999989551
v010021,good,match,circular,304.529999993974
v010021,ordinary,match,square,687.730000005104
v010021,bad,match,triangle,649.109999998473
v010021,bad,match,triangle,855.569999985164
v010021,good,mismatch,circular,814.775000006193
v010021,good,mismatch,circular,969.364999997197
v010021,ordinary,mismatch,square,791.465000016615
v010021,good,match,circular,630.164999980479
v010021,ordinary,mismatch,square,710.640000004787
v010021,good,mismatch,circular,864.00999999023
v010021,good,mismatch,circular,760.620000015479
v010021,bad,match,triangle,777.510000014445
v010021,ordinary,mismatch,square,700.660000002244
v010021,good,match,circular,607.629999984056
v010021,bad,mismatch,triangle,711.884999996983
v010021,ordinary,match,square,720.715000003111
v010021,good,match,circular,552.449999988312
v010021,bad,match,triangle,960.224999987986
v010021,ordinary,match,square,644.33999999892
v010021,good,match,circular,488.70500002522
v010021,bad,mismatch,triangle,962.564999994356
v010021,good,mismatch,circular,919.329999975162
v010021,ordinary,mismatch,square,735.004999994999
v010021,ordinary,match,square,583.099999988917
v010021,ordinary,mismatch,square,687.304999999469
v010021,bad,match,triangle,623.049999994691
v010021,good,mismatch,circular,688.209999992978
v010021,ordinary,mismatch,square,792.119999998249
v010021,bad,mismatch,triangle,944.654999999329
v010021,bad,mismatch,triangle,833.130000013625
v010021,good,match,circular,655.765000003157
v010021,ordinary,match,square,759.455000021262
v010021,ordinary,match,square,441.529999981867
v010021,good,match,circular,561.584999988554
v010021,ordinary,mismatch,square,832.395000004908
v010021,good,match,circular,631.025000009686
v010021,good,match,circular,470.260000001872
v010021,good,mismatch,circular,586.905000003753
v010021,bad,mismatch,triangle,727.480000001378
v010021,ordinary,match,square,664.185000001453
v010021,ordinary,mismatch,square,665.405000007013
v010021,ordinary,match,square,736.969999998109
v010021,good,match,circular,575.460000021849
v010021,ordinary,match,square,944.944999995641
v010021,bad,match,triangle,632.305000006454
v010021,bad,match,triangle,759.825000015553
v010021,ordinary,mismatch,square,945.045000000391
v010021,ordinary,mismatch,square,790.119999990566
v010021,good,match,circular,641.564999998081
v010021,ordinary,match,square,959.289999998873
v010021,good,mismatch,circular,808.350000006612
v010021,good,mismatch,circular,918.550000002142
v010021,bad,match,triangle,695.724999997765
v010021,ordinary,match,square,624.600000010105
v010021,bad,mismatch,triangle,744.514999998501
v010021,bad,match,triangle,721.610000007786
v010021,good,match,circular,576.679999998305
v010021,ordinary,match,square,615.419999987353
v010021,good,match,circular,600.20000001532
v010021,ordinary,mismatch,square,846.920000010869
v010021,ordinary,mismatch,square,783.290000021225
v010021,good,mismatch,circular,863.024999998743
v010021,ordinary,mismatch,square,987.369999988005
v010021,good,match,circular,705.4449999996
v010021,bad,match,triangle,811.214999994263
v010021,bad,mismatch,triangle,847.715000010794
v010021,ordinary,match,square,665.099999983795
v010021,ordinary,match,square,833.329999994021
v010021,ordinary,mismatch,square,889.590000006137
v010021,good,match,circular,623.959999997169
v010021,bad,match,triangle,696.945000003325
v010021,bad,mismatch,triangle,743.37499999092
v010021,bad,match,triangle,745.530000014696
v010021,good,match,circular,608.364999992773
v010021,bad,match,triangle,744.155000022147
v010021,bad,mismatch,triangle,608.834999991814
v010021,ordinary,mismatch,square,871.970000007423
v010021,ordinary,match,square,697.505000018282
v010021,ordinary,match,square,777.579999994487
v010021,good,mismatch,circular,896.18499999051
v010021,good,match,circular,641.170000017155
v010021,good,mismatch,circular,968.679999990854
v010021,ordinary,mismatch,square,791.655000008177
v010021,ordinary,mismatch,square,743.705000000773
v010021,bad,match,triangle,694.740000006277
v010021,good,match,circular,425.244999991264
v010021,good,mismatch,circular,544.315000006463
v010021,good,mismatch,circular,863.304999977117
v010021,ordinary,match,square,855.355000006966
v010021,good,match,circular,712.56500002346
v010021,bad,mismatch,triangle,656.519999989541
v010021,ordinary,mismatch,square,921.869999991031
v010021,ordinary,match,square,807.06999998074
v010021,good,mismatch,circular,688.105000008363
v010021,bad,match,triangle,687.609999993583
v010021,bad,mismatch,triangle,864.110000024084
v010021,ordinary,match,square,863.954999978887
v010021,ordinary,mismatch,square,726.764999999432
v010021,bad,match,triangle,815.284999989672
v010021,good,match,circular,648.954999982379
v010021,bad,mismatch,triangle,961.269999999786
v010021,ordinary,mismatch,square,743.985000008252
v010021,good,match,circular,680.885000008857
v010021,good,match,circular,608.944999985397
v010021,bad,mismatch,triangle,831.799999985378
v010021,ordinary,mismatch,square,815.525000012713
v010021,good,match,circular,607.840000011493
v010021,bad,match,triangle,735.610000003362
v010021,good,mismatch,circular,598.365000012564
v010021,ordinary,match,square,697.175000008428
v010021,ordinary,match,square,866.179999982705
v010021,bad,match,triangle,741.884999995818
v010021,ordinary,mismatch,square,776.299999997718
v010021,bad,mismatch,triangle,816.844999993918
v010021,good,match,circular,632.814999989932
v010021,ordinary,match,square,710.585000022547
v010021,ordinary,match,square,832.804999983637
v010021,bad,match,triangle,887.690000003204
v010021,good,mismatch,circular,959.145000000717
v010021,ordinary,mismatch,square,767.465000011725
v010021,bad,mismatch,triangle,904.949999996461
v010021,ordinary,mismatch,square,873.870000010356
v010021,good,match,circular,577.059999981429
v010021,bad,match,triangle,832.78500000597
v010021,bad,mismatch,triangle,783.460000006016
v010021,ordinary,mismatch,square,960.805000009714
v010021,bad,match,triangle,838.950000004843
v010021,bad,match,triangle,680.289999989327
v010021,bad,mismatch,triangle,758.669999981066
v010021,ordinary,match,square,712.005000008503
v010021,good,mismatch,circular,945.529999997234
v010021,good,mismatch,circular,814.079999981914
v010021,good,match,circular,727.750000020023
v010021,good,match,circular,505.425000010291
v010021,ordinary,match,square,821.69499999145
v010021,bad,mismatch,triangle,697.134999994887
v010021,bad,match,triangle,776.234999997541
v010021,good,mismatch,circular,888.225000002421
v010021,bad,mismatch,triangle,710.20000000135
v010021,ordinary,mismatch,square,734.574999980396
v010021,good,match,circular,656.125000008615
v010021,ordinary,match,square,752.254999999423
v010021,ordinary,mismatch,square,590.194999997038
v010021,bad,match,triangle,631.485000019893
v010021,good,mismatch,circular,671.674999990501
v010021,good,match,circular,688.980000006268
v010021,ordinary,match,square,568.985000019893
v010021,ordinary,match,square,585.499999986496
v010021,bad,mismatch,triangle,721.159999986412
v010021,bad,mismatch,triangle,864.809999999125
v010021,ordinary,mismatch,square,577.095000015106
v010021,good,mismatch,circular,887.690000003204
v010021,bad,match,triangle,631.874999991851
v010021,bad,match,triangle,767.565000016475
v010021,good,mismatch,circular,728.0449999962
v010021,good,match,circular,672.02000002726
v010021,good,match,circular,713.130000018282
v010021,ordinary,mismatch,square,982.970000011846
v010021,ordinary,match,square,767.824999988079
v010021,good,mismatch,circular,663.934999989579
v010021,bad,match,triangle,622.804999991786
v010021,good,match,circular,671.605000010459
v010021,good,match,circular,480.63999999431
v010021,bad,mismatch,triangle,742.845000000671
v010021,bad,match,triangle,591.184999997495
v010021,ordinary,match,square,602.255000005243
v010021,ordinary,mismatch,square,678.224999981467
v010021,bad,mismatch,triangle,726.630000019213
v010021,good,mismatch,circular,863.169999996899
v010021,good,match,circular,759.765000024345
v010021,bad,match,triangle,624.714999983553
v010021,ordinary,match,square,824.675000010757
v010021,good,match,circular,600.135000015143
v010021,bad,mismatch,triangle,726.880000001984
v010021,ordinary,match,square,891.145000001416
v010021,bad,match,triangle,615.075000008801
v010021,good,mismatch,circular,603.71500000474
v010021,ordinary,mismatch,square,784.924999985378
v010021,bad,match,triangle,777.830000006361
v010021,ordinary,match,square,648.800000024494
v010021,good,match,circular,543.474999984028
v010021,good,mismatch,circular,976.004999974975
v010021,bad,mismatch,triangle,918.485000001965
v010021,bad,match,triangle,901.795000012498
v010021,good,match,circular,559.230000013486
v010021,good,mismatch,circular,702.140000008512
v010021,ordinary,match,square,935.48000001465
v010021,bad,match,triangle,671.449999994365
v010021,good,mismatch,circular,638.709999999264
v010021,ordinary,mismatch,square,799.76500000339
v010021,good,match,circular,535.500000027241
v010021,ordinary,mismatch,square,600.795000005746
v010021,bad,mismatch,triangle,999.359999987064
v010021,bad,mismatch,triangle,709.639999986393
v010021,ordinary,match,square,815.395000012359
v010021,good,mismatch,circular,847.074999997858
v010021,ordinary,match,square,727.095000009285
v010021,good,match,circular,519.434999994701
v010021,bad,match,triangle,590.864999976475
v010021,good,match,circular,510.699999984354
v010021,bad,match,triangle,569.220000004862
v010021,ordinary,match,square,480.795000010403
v010021,good,mismatch,circular,648.145000013756
v010021,ordinary,mismatch,square,671.334999991814
v010021,ordinary,mismatch,square,793.579999997746
v010021,bad,mismatch,triangle,927.965000009863
v010021,bad,match,triangle,776.824999978999
v010021,bad,match,triangle,831.034999981057
v010021,good,match,circular,944.305000011809
v010021,good,mismatch,circular,672.009999980219
v010021,ordinary,mismatch,square,768.580000003567
v010021,bad,mismatch,triangle,710.335000010673
v010021,ordinary,match,square,655.774999991991
v010021,good,match,circular,625.484999996843
v010021,bad,mismatch,triangle,961.454999982379
v010021,ordinary,match,square,816.11499999417
v010021,good,mismatch,circular,817.470000009052
v010021,ordinary,mismatch,square,783.794999995735
v010021,good,match,circular,816.034999996191
v010021,ordinary,match,square,760.074999998324
v010021,ordinary,mismatch,square,639.924999995856
v010021,good,mismatch,circular,801.03999999119
v010021,bad,mismatch,triangle,825.140000000829
v010021,bad,mismatch,triangle,694.835000002058
v010021,good,match,circular,591.155000001891
v010021,bad,match,triangle,767.184999975143
v010021,bad,match,triangle,927.53499999526
v010021,ordinary,match,square,578.275000007125
v010021,bad,match,triangle,600.854999996955
v010021,bad,match,triangle,599.699999991572
v010021,good,match,circular,581.174999999348
v010021,good,mismatch,circular,695.714999979828
v010021,ordinary,mismatch,square,839.514999999665
v010021,ordinary,match,square,679.485000000568
v010021,ordinary,mismatch,square,734.765000001062
v010021,bad,mismatch,triangle,752.225000003818
v010021,good,match,circular,598.670000006678
v010021,ordinary,match,square,606.399999989662
v010023,ordinary,mismatch,triangle,638.594999999419
v010023,ordinary,match,triangle,888.289999999892
v010023,good,mismatch,square,766.229999999254
v010023,good,match,square,699.179999999615
v010023,bad,match,circular,539.870000000519
v010023,good,match,square,848.514999999665
v010023,bad,mismatch,circular,917.660000000062
v010023,bad,match,circular,739.99500000081
v010023,ordinary,mismatch,triangle,669.530000000115
v010023,good,mismatch,square,761.485000000015
v010023,ordinary,match,triangle,871.889999999432
v010023,bad,mismatch,circular,597.889999999985
v010023,bad,match,circular,720.065000000439
v010023,good,match,square,519.63499999966
v010023,ordinary,mismatch,triangle,661.489999999496
v010023,ordinary,mismatch,triangle,818.774999999732
v010023,good,mismatch,square,999.189999999537
v010023,good,match,square,695.279999999912
v010023,bad,match,circular,805.234999999811
v010023,good,mismatch,square,758.995000000141
